aaioa	tia	1	1.0
aaiu	mia	4	0.25
aaioio	tia	1	1.0
aaio	hia	6	0.16666666666666666
aaā	ngia	3	0.3333333333333333
aaaa	ngia	12	0.3333333333333333
aaaai	tia	3	0.3333333333333333
aaāoe	tia	1	1.0
aaai	ria	12	0.08333333333333333
aaaaa	tia	4	1.0
aaae	a	8	0.75
aaāia	tia	1	1.0
aaiī	tia	1	1.0
aaie	a	3	1.0
aaoaoa	ia	1	1.0
aaōee	tia	1	1.0
aaoi	tia	7	0.2857142857142857
aaoe	tia	2	0.5
aaooee	tia	1	1.0
aaōua	tia	1	1.0
aaāūū	tia	1	1.0
aaāā	tia	2	1.0
aaaae	tia	2	0.5
aaāu	tia	1	1.0
aaāoa	tia	1	1.0
aaāoi	tia	1	1.0
aaāaa	tia	1	1.0
aaāie	tia	1	1.0
aaaoe	tia	1	1.0
aaāōō	tia	1	1.0
aaaau	ria	2	0.5
aaāaoao	ria	1	1.0
aaāau	ria	2	0.5
aaāauau	ria	1	1.0
aaiiao	tia	1	1.0
aaoe	a	2	0.5
aaōio	tia	1	1.0
aaōā	tia	1	1.0
aaui	a	3	1.0
aauu	a	5	0.8
aaaau	tia	2	0.5
aaaoo	tia	3	0.6666666666666666
aaao	mia	6	0.16666666666666666
aaoo	ia	6	0.16666666666666666
aaoo	tia	6	0.16666666666666666
aaoa	ngia	4	0.25
aaā	kia	3	0.6666666666666666
aaaiai	tia	3	0.3333333333333333
aaaee	tia	3	0.3333333333333333
aaaa	tia	12	0.16666666666666666
aaaaao	tia	1	1.0
aaau	ngia	14	0.07142857142857142
aaiaa	tia	2	1.0
aaio	a	6	0.16666666666666666
aaōēē	ngia	1	1.0
aaooua	tia	1	1.0
aaoo	hia	6	0.5
aauai	na	2	0.5
aauae	tia	1	1.0
aauai	a	2	0.5
aaūau	tia	1	1.0
aaua	ina	3	0.3333333333333333
aaaii	tia	1	1.0
aaāooo	ngia	1	1.0
aaao	hia	6	0.16666666666666666
aaea	ngia	3	0.3333333333333333
aaea	ia	3	0.3333333333333333
aaio	ia	6	0.16666666666666666
aaaeae	ngia	1	1.0
aaaui	ngia	2	0.5
aaaiaa	tia	1	1.0
aaāao	tia	1	1.0
aaaiai	na	3	0.3333333333333333
aaaoo	ria	3	0.3333333333333333
aaāoooo	ria	1	1.0
aaaiai	hia	3	0.3333333333333333
aaaaaa	hia	1	1.0
aaauie	a	1	1.0
aaiaia	ina	1	1.0
aaīaa	ngia	1	1.0
aaiu	ria	4	0.25
aaō	kia	1	1.0
aaōū	tia	1	1.0
aaū	ria	2	0.5
aaūao	ria	1	1.0
aauu	ria	5	0.2
aaūeu	tia	1	1.0
aauea	tia	1	1.0
aaū	ngia	2	0.5
aauua	tia	1	1.0
aaaiea	tia	1	1.0
aaāea	tia	1	1.0
aaāii	tia	1	1.0
aaāau	tia	2	0.5
aaeū	tia	1	1.0
aaeuu	tia	1	1.0
aaiiai	tia	1	1.0
ai	ia	24	0.041666666666666664
āā	ria	1	1.0
āāi	tia	3	0.3333333333333333
eeaa	tia	1	1.0
eo	tia	2	0.5
ea	hia	4	0.25
eūai	tia	1	1.0
īii	ria	1	1.0
